ele falou com eles e os fez se sentir melhor.;ele falou com todas as famílias que perderam um soldado?
ele falou com todas as famílias que perderam um soldado?;não, ele não tinha tempo para fazer isso.
não, ele não tinha tempo para fazer isso.;bem, ele tem muito tempo agora!
bem, ele tem muito tempo agora!;não, ele está muito ocupado escrevendo um livro sobre como era difícil ser presidente.
você conseguiu sua cédula de amostra oficial?;sim, com as instruções do eleitor.
sim, com as instruções do eleitor.;como você vai votar?
como você vai votar?;como sempre, pelo correio. tudo o que me custa é um selo de 42 centavos.
como sempre, pelo correio. tudo o que me custa é um selo de 42 centavos.;eu quis dizer, você vai votar a favor ou contra os novos impostos?
eu quis dizer, você vai votar a favor ou contra os novos impostos?;contra todos eles, é claro.
contra todos eles, é claro.;mas precisamos de novos impostos para pagar estradas, escolas e prisões.
mas precisamos de novos impostos para pagar estradas, escolas e prisões.;já votamos em novos impostos para pagar todas essas coisas!
já votamos em novos impostos para pagar todas essas coisas!;isso é verdade. para onde foi esse dinheiro?
isso é verdade. para onde foi esse dinheiro?;nossos legisladores gastaram em viagens de primeira classe por todo o mundo.
nossos legisladores gastaram em viagens de primeira classe por todo o mundo.;eles estão se divertindo com o nosso dinheiro.
eles estão se divertindo com o nosso dinheiro.;então quando vamos parar de dar mais a eles?
já decidiu como vai votar?;você quer dizer nas medidas 1, 2 e 3?
você quer dizer nas medidas 1, 2 e 3?;sim. os que irão melhorar nossas escolas, estradas e hospitais.
sim. os que irão melhorar nossas escolas, estradas e hospitais.;você quer dizer as medidas que aumentarão nossos impostos.
você quer dizer as medidas que aumentarão nossos impostos.;mas os anúncios de TV dizem que nossos impostos não vão aumentar.
mas os anúncios de TV dizem que nossos impostos não vão aumentar.;você acredita nos anúncios de TV?
você acredita nos anúncios de TV?;eu gosto daquele em que o bombeiro nos diz por que devemos votar sim.
eu gosto daquele em que o bombeiro nos diz por que devemos votar sim.;não acredite nele! o que quer que os anúncios de TV lhe digam, o oposto é verdadeiro.
não acredite nele! o que quer que os anúncios de TV lhe digam, o oposto é verdadeiro.;"mas o título da medida 1 é ""escolas melhores sem nenhum custo""."
"mas o título da medida 1 é ""escolas melhores sem nenhum custo"".";"o título deveria ser ""escolas melhores a um custo enorme""."
"o título deveria ser ""escolas melhores a um custo enorme"".";eu não posso acreditar que eles iriam mentir para nós.
eu não posso acreditar que eles iriam mentir para nós.;é claro que eles mentem — isso é o que os políticos fazem!
Estou com dor de barriga.;é algo que você comeu?
é algo que você comeu?;pode ser. Não tenho certeza.
pode ser. Não tenho certeza.;O que você comeu no café da manhã?
O que você comeu no café da manhã?;o de sempre, cereal com leite e banana.
o de sempre, cereal com leite e banana.;talvez o leite fosse ruim.
talvez o leite fosse ruim.;não cheirava mal.
não cheirava mal.;talvez a banana fosse ruim.
talvez a banana fosse ruim.;não, a banana estava deliciosa.
não, a banana estava deliciosa.;talvez você só precise ir ao banheiro.
talvez você só precise ir ao banheiro.;não, esse não é o problema.
não, esse não é o problema.;talvez desapareça em pouco tempo.
o que é essa mancha?;Eu não sei.
Eu não sei.;parece sangue.
parece sangue.;acho que meu nariz estava sangrando.
acho que meu nariz estava sangrando.;você deve molhar sua camisa imediatamente.
você deve molhar sua camisa imediatamente.;porque?
porque?;porque isso tira o sangue da camisa.
porque isso tira o sangue da camisa.;o que é um pouco de sangue?
o que é um pouco de sangue?;sua camisa branca está arruinada.
sua camisa branca está arruinada.;então vou comprar outro.
então vou comprar outro.;você pode usar este em torno da casa.
você pode usar este em torno da casa.;da próxima vez eu vou mergulhá-lo imediatamente.
meus dedos doem.;por que eles machucam?
por que eles machucam?;eu digito demais.
eu digito demais.;você deve fazer uma pausa.
você deve fazer uma pausa.;eu preciso digitar para ganhar dinheiro.
eu preciso digitar para ganhar dinheiro.;mas digitar está causando dor.
mas digitar está causando dor.;talvez eu deva ver um médico.
talvez eu deva ver um médico.;médicos são muito caros.
médicos são muito caros.;ele pode me dizer para descansar um pouco.
ele pode me dizer para descansar um pouco.;ele pode querer abrir você.
ele pode querer abrir você.;ele pode dizer que estou bem.
ele pode dizer que estou bem.;ele pode dizer que você tem câncer nos ossos.
O que o médico disse?;ele acha que eu tenho muito estresse.
ele acha que eu tenho muito estresse.;estresse causa suas dores de estômago?
estresse causa suas dores de estômago?;estresse causa problemas diferentes com pessoas diferentes.
estresse causa problemas diferentes com pessoas diferentes.;então o que ele te disse para fazer?
então o que ele te disse para fazer?;ele disse que eu preciso pensar positivo.
ele disse que eu preciso pensar positivo.;ele não te deu nenhum remédio?
ele não te deu nenhum remédio?;eu odeio medicação. isso me faz sentir diferente.
eu odeio medicação. isso me faz sentir diferente.;então como você pensa positivo?
então como você pensa positivo?;penso em coisas boas.
penso em coisas boas.;como o quê?
como o quê?;como um dia na praia, com os dedos dos pés na areia.
Eu corto meu dedo.;como você fez isso?
como você fez isso?;é um corte de papel.
é um corte de papel.;papel pode ser perigoso.
papel pode ser perigoso.;também dói.
também dói.;cortes de papel podem doer muito.
cortes de papel podem doer muito.;onde estão os band-aids?
onde estão os band-aids?;acho que estão no armário de remédios.
acho que estão no armário de remédios.;está na ponta do meu dedo.
está na ponta do meu dedo.;um band-aid pode não funcionar.
um band-aid pode não funcionar.;não devo usar este dedo até que o corte cicatrize.
não devo usar este dedo até que o corte cicatrize.;pode levar um dia ou dois para curar.
você cheira isso?;Ai sim.
Ai sim.;eu não suporto fumaça de cigarro.
eu não suporto fumaça de cigarro.;cheira tão mal.
cheira tão mal.;um cigarro fede a calçada inteira.
um cigarro fede a calçada inteira.;os fumantes pensam que são tão legais.
os fumantes pensam que são tão legais.;eles são tão fracos.
eles são tão fracos.;um pouco de cigarro os controla.
um pouco de cigarro os controla.;eles parecem tão estúpidos dando uma tragada.
eles parecem tão estúpidos dando uma tragada.;e então eles soltam fumaça pela boca.
e então eles soltam fumaça pela boca.;eles acham legal.
eles acham legal.;cigarros fedem.
você tem um resfriado?;sim eu quero.
sim eu quero.;Como você conseguiu isso?
Como você conseguiu isso?;minha irmã estava resfriada. Ela me deu.
minha irmã estava resfriada. Ela me deu.;você tomou alguma coisa para o seu resfriado?
você tomou alguma coisa para o seu resfriado?;não, eu só assoo muito o nariz.
não, eu só assoo muito o nariz.;seu nariz está entupido?
seu nariz está entupido?;sim. eu tenho que respirar pela minha boca.
sim. eu tenho que respirar pela minha boca.;já experimentou gotas nasais?
já experimentou gotas nasais?;não, eu não gosto de gotas nasais.
não, eu não gosto de gotas nasais.;eles funcionam muito bem.
eles funcionam muito bem.;eu não me importo. eu não gosto de colocar gotas no meu nariz.
você colocaria protetor solar nas minhas costas, por favor?;claro.
claro.;obrigada.
obrigada.;você não deve ficar no sol por muito tempo.
você não deve ficar no sol por muito tempo.;eu quero pegar um bronzeado. eu não quero parecer tão pálida.
eu quero pegar um bronzeado. eu não quero parecer tão pálida.;o que há de errado em parecer pálida?
o que há de errado em parecer pálida?;as pessoas pensam que você pode estar doente.
as pessoas pensam que você pode estar doente.;quem pensa isso?
quem pensa isso?;Eu não sei.
Eu não sei.;é melhor ser pálido do que ter câncer de pele.
é melhor ser pálido do que ter câncer de pele.;eu sei que.
eu sei que.;então por que você está discutindo comigo? não fique muito tempo no sol!
não consigo parar de fumar.;claro que você pode.
claro que você pode.;não tenho força de vontade suficiente.
não tenho força de vontade suficiente.;Claro que você faz.
Claro que você faz.;gostaria de nunca ter começado.
gostaria de nunca ter começado.;assim como todo fumante.
assim como todo fumante.;Eu tentei parar tantas vezes.
Eu tentei parar tantas vezes.;assim como todos os outros.
assim como todos os outros.;nada parece funcionar.
nada parece funcionar.;tudo o que é preciso é força de vontade, e você a tem.
tudo o que é preciso é força de vontade, e você a tem.;então por que não posso desistir?
então por que não posso desistir?;você deve acreditar em você mesmo.
minhas costas estão me matando.;o que você fez?
o que você fez?;eu saí do meu carro.
eu saí do meu carro.;é isso?
é isso?;eu machuquei minhas costas uma vez apenas por espirrar.
eu machuquei minhas costas uma vez apenas por espirrar.;você deve consultar um médico.
você deve consultar um médico.;meu médico disse que eu preciso de cirurgia.
meu médico disse que eu preciso de cirurgia.;assim?
assim?;então esqueça.
então esqueça.;você não tem o dinheiro?
você não tem o dinheiro?;eu não tenho seguro.
eu não tenho seguro.;talvez uma massagem nas costas ajudasse.
meu irmão fuma três maços por dia.;três pacotes de quê?
três pacotes de quê?;cigarros, claro.
cigarros, claro.;Como ele consegue fazer isso?
Como ele consegue fazer isso?;quando está quase terminando um cigarro, ele o usa para acender outro.
quando está quase terminando um cigarro, ele o usa para acender outro.;ele é um fumante inveterado.
ele é um fumante inveterado.;ele é um fumante inveterado por 30 anos.
ele é um fumante inveterado por 30 anos.;isso é inacreditavel. ele ainda pode respirar?
isso é inacreditavel. ele ainda pode respirar?;ele pode, mas as pessoas ao seu redor não podem.
ele pode, mas as pessoas ao seu redor não podem.;como ele ainda pode estar vivo?
como ele ainda pode estar vivo?;seu médico diz que seu coração e pulmões são fortes e saudáveis.
seu médico diz que seu coração e pulmões são fortes e saudáveis.;talvez eu devesse começar a fumar.
odeio escovar os dentes.;é uma tarefa tão difícil.
é uma tarefa tão difícil.;escova, escova. cuspir, cuspir.
escova, escova. cuspir, cuspir.;o que eles faziam antigamente?
o que eles faziam antigamente?;roçaram com os dedos.
roçaram com os dedos.;eles também comiam com os dedos!
eles também comiam com os dedos!;por que eles chamam de bons velhos tempos?
por que eles chamam de bons velhos tempos?;talvez porque eles não tenham que escovar e usar fio dental.
talvez porque eles não tenham que escovar e usar fio dental.;quem inventou o fio dental?
quem inventou o fio dental?;um dentista, tenho certeza.
um dentista, tenho certeza.;eu odeio usar fio dental mais do que escovar!
eu odeio usar fio dental mais do que escovar!;Eu não posso esperar até que todos os meus dentes caiam.
vamos parar um pouco. eu preciso de uma pausa e um pouco de água.;esta trilha é difícil de escalar.
esta trilha é difícil de escalar.;especialmente em um dia quente como este.
especialmente em um dia quente como este.;Eu não posso acreditar que não vimos nenhum animal.
Eu não posso acreditar que não vimos nenhum animal.;obrigado Senhor! eu não quero ver nenhum animal selvagem.
obrigado Senhor! eu não quero ver nenhum animal selvagem.;tudo o que vimos até agora é um casal de lagartos.
tudo o que vimos até agora é um casal de lagartos.;estamos caminhando para perder peso, não para ver cabras e ursos.
estamos caminhando para perder peso, não para ver cabras e ursos.;aposto que já perdi alguns quilos.
aposto que já perdi alguns quilos.;tudo que você perdeu é um pouco de suor.
